station_id,fwis_code,value
2098,033FWF3TAME013,2.77
2098,033FWF3TAME014,2.77
2098,033FWF3TAME015,2.77
2098,033FWF3TAME013,3.01
2098,033FWF3TAME014,3.01
2098,033FWF3TAME015,3.01
2100,034FWFTRLOCKHEM,650
2100,034FWFTRCASDONN,729
2100,034WAF414,1.7
2100,034WAF415,2.4
2100,034WAF414,2.6
2100,034WAF415,2.7
2100,034FWFTRCAVBRDG,2.7
2100,034FWFTRSWARKST,2.8
2100,034FWFTRBARROW,2.95
2100,034FWFTRCASDONKM,2.95
2100,034FWFTRRPTING,2.95
2100,034FWFTRTRENTLK,3.1
2100,034FWFTRTWYFORD,3.15
2100,034FWFTRTHRMPTN,3.15
2100,034FWFTRSHARDLW,3.45
2100,034FWFTRWLLNGTN,3.45
2100,034FWFTRNEWSAWLY,3.5
2100,034FWFTRSAWLEY,3.5
2110,034WAF408,0.75
2110,034WAF408,1
2116,033WAF309,1.3
2116,033FWF3TRENT04,1.37
2116,033FWF3TRENT04,1.77
2130,034WAF409,1.6
2130,034FWFDECHURCHW,2.16
2130,034FWFDEAMBASTON,2.5
2130,034FWFDEDRAYCOTT,2.5
2130,034FWFTRSHARDLW,2.5
2131,033WAF304,1.8
2131,033FWF3TAME017,2.48
2131,033FWF3TAME018,2.54
2131,033FWF3TAME017,2.68
2131,033FWF3TAME018,2.74
2131,033FWF3TAME020,2.9
2131,033FWF3TAME019,2.79
2131,033FWF3TAME019,2.99
2131,033FWF3TAME020,3.1
2136,034WAF402,14
2136,034FWFSOENDERBY,40
2136,034FWFSOLITLTHRP,50
2133,033WAF318,2.4
2133,033FWF3DOVE012,2.7
2133,033FWF3UTTOX002,2.7
2133,033FWF3DOVE012,2.9
2133,033FWF3UTTOX002,3
2132,034FWFSOZOUCH,1
2132,034WAF428,1
2132,034FWFSOZOUCH,1.15
2132,034WAF428,1.2
2132,034FWFSOREDKEG,1.2
2132,034FWFSOKEGWORTH,1.3
2132,034FWFSONORMOOR,1.3
2132,034FWFSOKEGWORTH,1.35
2132,034FWFSONORMSOAR,1.35
2132,034FWFSORATSOAR,1.35
2132,034FWFSOSUTTBONN,1.35
2137,033FWF3TRENT07,2.46
2137,033FWF3TRENT08,2.46
2137,033WAF310,2.46
2137,033FWF3TRENT08,2.85
2137,033FWF3TRENT07,2.94
2127,033WAF317,1.9
2127,033FWF3CHUR002,2.4
2127,033FWF3CHUR003,2.4
2127,033FWF3CHUR004,2.4
2127,033FWF3CHUR005,2.4
2127,033FWF3CHUR003,2.57
2127,033FWF3CHUR004,2.57
2127,033FWF3CHUR005,2.57
2127,033FWF3CHUR002,2.62
2128,034WAB424,4.65
2128,034FWBTRGIRTON,6.1
2128,034FWBTRCARLTON,6.1
2128,034FWBTRCOLLHAM,6.2
2128,034WAB424,6.4
2128,034FWBTRDUNHAM,6.4
2128,034FWBTRMARNHAM,6.6
2128,034FWBTRBESTHRP,7.1
2128,034FWBTRLANEHAM,7.1
2128,034FWBTRDUNHAM,7.44
2128,034FWBTRSUTTON,7.44
2128,034FWBTRCLIFTON,7.69
2128,034FWBTRCOTTAM,7.69
2128,034FWBTRCROMWELL,7.69
2128,034FWBTRFLEDBORO,7.69
2128,034FWBTRLEA,7.69
2128,034FWBTRSPAWIGHA,7.69
2128,034FWBTRTORKSEY,7.69
2140,033WAF303,2.58
2140,033FWF3TAME009,3.34
2140,033FWF3TAME010,3.34
2140,033FWF3TAME009,3.52
2140,033FWF3TAME010,3.52
2139,034WAF401,7.5
2139,034WAF402,28
2139,034FWFSEBLABPAR,35
2138,034WAF409,2
2138,034FWFDEDARLFOLL,2
2138,034FWFDEALLSTREE,2.19
2138,034FWFDEAMBASLNE,2.19
2138,034FWFDERAYNES,2.39
2138,034FWFDEBELPER,3
2138,034FWFDEDUFFHALL,3
2138,034FWFDEELVASTON,3
2138,034FWFDEDERWATER,3.3
2138,034FWFDELITTLECH,3.3
2138,034FWFDEAMBASTON,3.5
2138,034FWFDEDARLFOLL,3.5
2138,034FWFDEDRAYCOTT,3.5
2138,034FWFDELITEATON,3.5
2138,034FWFDEMILFORD,3.5
2138,034FWFECDUFFIELD,3.5
2138,034FWFTRSHARDLW,3.5
2138,034FWFDERACEPARK,3.7
2138,034FWFDEALVASTON,3.8
2138,034FWFDECHADD,3.8
2138,034FWFDEDERCITY,3.8
2138,034FWFDEPRIDEPRK,3.8
2159,034FWFERILKESTON,3.06
2159,034WAF416,2.8
2159,034FWFERSTAPLST,3.15
2159,034FWFERSTAPLE,3.3
2151,033WAF302,0.97
2151,033FWF3EARLSWOOD,1.35
2151,033FWF3BLYTH001,1.5
2151,033FWF3BLYTH002,1.5
2151,033FWF3BLYTH004,1.5
2151,033FWF3BLYTH005,1.5
2151,033FWF3BLYTH006,1.5
2151,033FWF3BLYTH001,1.65
2151,033FWF3BLYTH002,1.65
2151,033FWF3BLYTH004,1.65
2151,033FWF3BLYTH005,1.65
2151,033FWF3BLYTH006,1.65
2151,033FWF3EARLSWOOD,1.65
2144,034WAB420,5
2144,034FWBTRALKBRFLT,5.1
2144,034WAB420,5.6
2144,034FWBTRBURRINGM,5.8
2144,034FWBTRBURRINGM,5.8
2144,034WAB421,5.95
2144,034FWBTRCROWLE,5.95
2144,034FWBTREASTBUTT,5.95
2144,034FWBTREASTWILD,5.95
2144,034FWBTRHATFIELD,5.95
2144,034FWBTRKEADBY,5.95
2144,034FWBTROWSTON,5.95
2144,034FWBTRSCUNTHOR,5.95
2161,034WAF426,1.7
2161,034FWFBBTHORACRE,2.1
2161,034FWFBBTHORACRE,2.3
2169,031FWFWE10,0.9
2162,034FWFWYCHEE,1.16
2162,034FWFWYLITTMILL,1.16
2162,034WAF408,1.16
2162,034FWFWYLITTMILL,1.4
2162,034FWFWYCHEE,1.61
2162,034FWFWYLITTMILL,1.61
2158,034WAF402,0.47
2158,034FWFSOBRUNSTNE,0.54
2158,034FWFSOBRUNSTNE,0.59
2158,034FWFWRRIVSYST,0.59
2158,034FWFSONRTHAYLE,0.61
2158,034FWFSORUSHMEAD,0.61
2158,034FWFSOAYLESTNE,0.63
2158,034FWFSOBELGRAVE,0.63
2158,034FWFSOLEIABMED,0.63
2158,034FWFSOLEICFROG,0.63
2158,034FWFSOLEICSTER,1
2158,034FWFSOTHURMSTN,1
2157,033FWF3COLE010,1.3
2157,033FWF3COLE012,1.3
2157,033FWF3COLE013,1.3
2157,033FWF3COLE015,1.3
2157,033FWF3COLE014,1.3
2157,033WAF301,1.3
2157,033FWF3COLE016,1.57
2157,033FWF3COLE017,1.57
2157,033FWF3COLE018,1.57
2157,033FWF3COLE019,1.57
2157,033FWF3COLE010,1.57
2157,033FWF3COLE012,1.57
2157,033FWF3COLE013,1.57
2157,033FWF3COLE014,1.57
2157,033FWF3COLE015,1.57
2157,033FWF3COLE016,1.73
2157,033FWF3COLE017,1.73
2157,033FWF3COLE018,1.73
2157,033FWF3COLE019,1.73
2172,031WAF218,1.3
2172,031FWFCH15,1.55
2163,034WAF417,1.1
2163,034FWFLEBULWELL,1.4
2163,034FWFLEOLDBASFD,1.4
2163,034FWFLEBULWELL,1.55
2163,034FWFLEOLDBASFD,1.55
2170,031FWFCH10,1
2170,031FWFCH10,1.45
2170,031FWFCH15,2.5
2164,034WAF416,1.3
2164,034FWFERLONGEATN,2.25
2164,034FWFERTOTON,2.25
2164,034FWFERSANDIACR,2.5
2164,034FWFERSTAPLE,2.5
2164,034FWFERSTAPLST,2.5
2164,034FWFTRATTBRGH,2.8
2168,034WAF426,0.5
2168,034FWFWOLUFSOUTH,0.5
2168,034FWFWOLUFSOUTH,0.7
2165,034WAF417,1
2165,034FWFLEOLDBASFD,1.15
2165,034FWFLERADFORD,1.15
2165,034FWFLEOLDBASFD,1.4
2165,034FWFLERADFORD,1.4
2165,034FWFLEOLDLENTN,1.5
2165,034FWFLEDUNK,1.7
2171,031FWFCH20,4.4
2173,031FWFCH15,1.5
2176,031WAF216,0.95
2176,031FWFFG20,1.1
2141,034WAF427,1.6
2141,034FWFRYSCROOBY,1.7
2141,034FWFRYBLYTH,2.5
2174,031FWFCH30,2
2174,031FWFCH30,2.6
2174,031FWFCH40,2.95
2143,033WAF302,1.8
2143,033FWF3BLYTH007,2
2177,031FWFFG50,1.8
2177,031FWFFG50,2
2178,031FWFTE70,2.5
2178,031FWFTE70,3.7
2178,031FWFTE60,5.5
2178,031FWFTE80,5.7
2167,031WAF214,3
2167,031WAT217,3.4
2167,031FWBSE570,3.7
2167,031FWBSE570,3.9
2175,031WAF216,0.5
2175,031FWFFG10,0.62
2175,031FWFFG20,0.62
2146,034WAF430,1.05
2146,034FWFMAEDWINOLL,1.05
2146,034FWFMASHERCARA,1.25
2147,034WAF430,0.8
2147,034FWFMAHAMILWD,1
2147,034FWFMAHAMILWD,1.1
2150,033FWF3DOVE014,3.1
2150,033WAF318,2.74
2150,033FWF3DOVE014,3.36
2150,033FWF3DOVE015,3.4
2150,033FWF3SCROPTON,3.5
2150,033FWF3DOVE015,3.65
2150,033FWF3SCROPTON,3.75
2145,034WAB424,5
2145,034WAB424,5.3
2145,034WAB424,5.6
2145,034FWBTRBECKHAM,5.6
2145,034FWBTRGAINBORO,6.64
2152,034WAF414,2.35
2152,034WAF414,3.2
2152,034FWFTRBARROW,3.3
2152,034FWFTRCASDONKM,3.3
2152,034FWFTRRPTING,3.3
2152,034FWFTRSWARKST,3.3
2152,034FWFTRTWYFORD,3.45
2152,034FWFTRWLLNGTN,3.7
2149,033WAF317,1.1
2149,033FWF3TEAN001,1.3
2149,033FWF3TEAN002,1.5
2149,033FWF3TEAN003,1.5
2149,033FWF3TEAN001,1.5
2149,033FWF3TEAN002,1.8
2149,033FWF3TEAN003,1.8
2153,033FWF3CHUR006,2.53
2153,033FWF3CHUR007,2.53
2153,033WAF317,2.53
2153,033FWF3CHUR006,2.64
2153,033FWF3CHUR007,2.64
2142,034WAF428,20
2142,034WAF428,55
2142,034WAF428,65
2142,034FWFSOMNTSORRL,105
2142,034FWFSOBARRSOAR,115
2142,034FWFSOCOTES,120
2142,034FWFSOSILEBY,120
2142,034FWFWOLOUGHB,140
2142,034FWFSOCOSSNGTN,170
2142,034FWFSOQUORN,200
2156,034WAF422,0.85
2156,034FWFIDRETWEST,1.2
2156,034FWFIDRETFORD,1.4
2154,033WAF317,0.7
2154,033FWF3CHUR008,1.29
2154,033FWF3CHUR009,1.29
2154,033FWF3CHUR001,1.39
2154,033FWF3CHUR008,1.48
2154,033FWF3CHUR009,1.48
2154,033FWF3CHUR001,1.58
2155,034WAF416,1
2155,034FWFERILKESTON,1.6
2155,034FWFERPINXTON,1.6
2155,034FWFERILKESTON,1.75
2155,034FWFERLANGMILL,1.75
2155,034FWFERJACKDALE,1.8
2155,034FWFERPYBRIDGE,2
2155,034FWFERJACKDALE,2.1
2155,034FWFERPINXTON,2.2
2155,034FWFERPYBRIDGE,2.2
2155,034FWFERIRONVIL,2.3
2160,034WAF402,1.1
2160,034FWFWBWHETSTNE,1.3
2160,034FWFWBWHETSTNE,1.5
2186,034WAF434,0.8
2186,034FWFMEBUDBY,1.15
2186,034FWFMEWARSOP,1.15
2186,034FWFMEWARSOP,1.05
2186,034FWFMEBUDBY,1.42
2181,031FWFSUD10,0.8
2181,031FWFWOT10,0.8
2181,031FWFHOR10,0.8
2181,031WAF212,0.8
2181,031FWFTW10,1.15
2181,031FWFHOR10,1.25
2181,031FWFSUD10,1.3
2181,031FWFWOT10,1.3
2181,031FWFTW10,1.8
2182,031FWFHOR10,0.8
2182,031FWFTW10,0.8
2182,031FWFSUD10,0.8
2182,031FWFWOT10,0.8
2182,031WAF212,0.8
2182,031FWFHOR10,1.05
2182,031FWFSUD10,1.05
2182,031FWFTW10,1.05
2182,031FWFWOT10,1.05
2180,031WAF212,1
2180,031FWFHOR10,1.5
2180,031FWFSUD10,1.5
2180,031FWFTW10,1.5
2180,031WAF212,1.5
2180,031FWFWOT10,1.5
2180,031FWFHOR10,2.05
2180,031FWFSUD10,2.05
2180,031FWFTW10,2.05
2180,031FWFWOT10,2.05
2188,034WAF401,2.8
2188,034FWFSEGRTGLEN,3
2188,034FWFSEGRTGLEN,3.4
2184,033WAF203,1.5
2184,033FWF3LEAM003,2.1
2184,033FWF3LEAMINGTON1,2.3
2184,033FWF3LEAM003,2.3
2184,033FWF3LEAMINGTON1,2.7
2184,033FWF3LEAMINGTON2,2.7
2184,033FWF3LEAMINGTON3,2.9
2184,033FWF3LEAMINGTON2,2.9
2184,033FWF3LEAMINGTON4,3.1
2184,033FWF3LEAMINGTON3,3.1
2184,033FWF3LEAMINGTON4,3.5
2185,034FWFTRTOLNEY,2.1
2185,034FWFTRFARNWYK,2.2
2185,034FWFTRNEWRIVER,2.2
2185,034FWFTRSUGARNWK,2.3
2185,034FWFTRAVRSTAY,2.7
2185,034FWFTRFARNDON,2.8
2185,034FWFTRNEWARK,2.8
2185,034FWFTRNEWCAT,2.8
2185,034FWFTRSTMUSKHM,2.85
2189,034WAF403,1.8
2189,034FWFROGLENFLD,2.05
2189,034FWFROGLENFLD,2.15
2189,034FWFROROTHLEY,2.77
2187,034WAF402,1
2187,034FWFSOSHRNFRD,1.5
2187,034FWFSOSHRNFRD,1.63
2187,034FWFSOCROFT,1.8
2187,034FWFSOLITLTHRP,1.8
2187,034FWFSOCROFT,2
2187,034FWFSOLITLTHRP,2
2190,034WAF419,1.7
2190,034FWFDVBOTTSFRD,1.8
2190,034FWFDVBOTTSFRD,1.98
2194,031WAF211,2.1
2194,031FWFIS20,3.6
2194,031FWFIS10,3.95
2197,031FWFKY10,2.7
2196,031WAF120,4
2196,031FWTWY0F,5.7
2196,031FWFWY0E,5.7
2195,031WAF117,1.2
2195,031FWFAR10,1.21
2195,031FWFAR30,1.25
2193,031WAF211,1.3
2193,031FWFIS20,1.75
2192,034FWFWRASFRDBY,2.5
2192,034WAF404,2.6
2192,034FWFWRMELTNMOW,2.6
2192,034FWFWRASFRDBY,2.6
2192,034FWFWRMELTNMOW,2.9
2191,034WAF413,0.9
2191,034FWFBOLOWKIL,1.15
2191,034FWFBORAWGREEN,1.2
2191,034FWFBORAWGREEN,1.4
2191,034FWFBOLOWKIL,1.3
2191,034FWFBOLITEATON,2
2205,031WAF213,0.8
2207,031FWFHB10,1.2
2207,031FWFHB10,2.25
2212,034WAF430,1.4
2212,034FWFMAMANSFLD,1.65
2201,031FWFWYB10,0.3
2201,031FWFWYB10,0.4
2216,034WAF429,1.05
2213,034FWFSMSHEPORT,2
2213,034WAF419,1.7
2213,034FWFSMASLWHAT,2.2
2213,034FWFSMSHEPORT,2.4
2213,034FWFSMASLWHAT,2.6
2222,031WAF212,2
2222,031WAF212,2.5
2218,034FWFWRFRISWRKE,2
2218,034FWFWRMILLS,2
2218,034WAF404,2
2218,034FWFWRFRISWRKE,2.5
2218,034FWFWRMILLS,2.3
2218,034FWFWRRATHRUSS,3.1
2224,031WAF208,1.25
2218,034FWFWRFRISWRKE,2
2218,034FWFWRMILLS,2
2218,034WAF404,2
2218,034FWFWRMILLS,2.3
2218,034FWFWRFRISWRKE,2.5
2218,034FWFWRRATHRUSS,3.1
2228,031FWFWB10,0.9
2228,031FWFWB10,1.25
2217,034WAF415,2.9
2232,034WAF429,0.75
2217,034FWFTRHPWATER,3.5
2217,034FWFTRLNTPRKRD,3.7
2217,034FWFTRATTNATRE,3.9
2217,034FWFTRTHRMPTN,4
2217,034FWFTRBSTNMNA,4.2
2217,034FWFTRHLMPIER,4.3
2217,034FWFLEOLDLENTN,6.3
2217,034FWFTRNOTTCITY,6.3
2217,034FWFTRWESTBRG,6.5
2217,034FWFTRWILFORD,6.5
2198,031FWFKY10,3.8
2211,034WAF433,1.75
2211,034FWFEASCOTTER,1.9
2211,034FWFEASCOTTER,2.3
2215,034WAF429,0.6
2215,034FWFCOLOWDHAM,0.7
2215,034FWFCOLOWDHAM,0.95
2203,031FWFSL10,1.19
2203,031FWFSL10,1.64
2236,031FWFBA20,1.35
2236,031FWFBA20,1.85
2235,031WAF111,2
2235,031WAF111,2.4
2235,031FWFBA10,6.2
2231,034WAF417,1.1
2231,034FWFDBOLDBVENT,1.1
2231,034FWFDBOLDBVENT,1.2
2231,034FWFDBOLDBASFD,1.3
2231,034FWFDBOLDBASFD,1.45
2233,034WAF426,1.25
2233,034FWFGDWHITWICK,1.25
2233,034FWFGDWHITWICK,1.25
3005,112FWFNUN10A,2.2
3005,112FWFNUN10A,2.53
3005,112FWFNUN10A,2.53
2230,034FWFDECHATSWTH,3
2230,034FWFDEGRINDLE,3
2230,034FWFDECHATSWTH,3.2
2230,034FWFDEGRINDLE,3.2
2230,034FWFDEBAMFORD,3.65
2230,034FWFDEBASLOW,3.65
2230,034FWFDEHATHERSA,3.65
2230,034FWFWYROWSLEY,3.65
2230,034FWFWYROWSLEY,3.8
2230,034FWFDECALVER,3.8
2230,034FWFDEBAMFORD,3.9
2230,034FWFDEBASLOW,3.9
2230,034FWFDEHATHERSA,3.9
3002,112WAFTMBC,0.7
3002,112FWFWEL11A,0.7
3002,112WAFTMBC,0.8
3002,112WAFTMBC,0.8
3002,112FWFWEL11A,1.1
3002,112FWFWEL11B,1.1
3002,112FWFWEL11A,1.1
3002,112FWFWEL11B,1.5
2234,033WAF204,2.7
2234,031FWFAV40,3
2234,033FWF3AVON014,3.35
2234,033FWF3AVON015,3.6
2234,031FWFAV10,3.6
2234,033FWF3AVON014,3.65
2234,033FWF3AVON015,3.8
3009,112FWFBFR10A,1.95
3009,112WAFTBFC,2.16
3009,112FWFBFR10B,2.16
3009,112WAFTBFC,2.16
3009,112FWFBFR10A,2.24
3009,112FWFBFR10C,2.32
3009,112FWFBFR10D,2.45
3009,112FWFBFR10B,2.45
3009,112FWFBFR10C,2.61
3009,112FWFBFR10E,2.68
3009,112FWFBFR10D,2.76
3009,112FWFBFR10E,3
3021,112WAFTLBA,0.9
3021,112FWFBOY10A,0.9
3021,112WAFTLBA,1.2
3021,112WAFTLBA,1.2
3021,112FWFBOY10A,1.5
3021,112FWFBOY10A,1.5
3034,112WAFTUBA,0.5
3034,112WAFTUBA,0.5
3034,112FWFTAV10A,1.3
3037,112FWTBST01,8.78
3032,112FWFBRI10A,0.8
3032,112FWFBRI10A,1.51
3032,112FWFBRI10B,2.12
3032,112FWFBRI10C,4.1
3027,112WAFTUBA,0.7
3027,112FWFAVN30A,1
3027,112WAFTUBA,1
3027,112FWFAVN30A,1.1
3027,112FWFAVN10A,1.2
3027,112FWFAVN10A,1.3
3027,112FWFAVN20A,1.6
3027,112FWFAVN20B,1.9
3027,112FWFAVN40A,1.9
3027,112FWFAVN20A,1.9
3027,112FWFAVN20B,2.2
3027,112FWFAVN40A,2.2
3030,112WAFTUBA,1.4
3030,112FWFDAU10A,1.4
3030,112WAFTUBA,1.6
3030,112FWFDAU10A,1.6
3030,112WAFTUBA,1.6
3030,112FWFDAU10A,1.6
3030,112FWFDAU10B,1.8
3030,112FWFDAU10B,2
3030,112FWFDAU10B,2
3036,112WAFTBFC,2.1
3036,112WAFTLAC,2.1
3036,112WAFTBFC,2.1
3036,112FWFBFR15A,2.4
3036,112FWFBFR15A,2.4
3016,112WAFTMBA,1.4
3016,112WAFTMBA,1.4
3016,112FWFAVN50A,2.2
3016,112FWFAVN55A,2.2
3016,112FWFAVN50A,2.2
3016,112FWFAVN55A,2.2
3047,112WAFTRBC,1.4
3047,112WAFTRBC,1.4
3047,112FWFBIS10A,1.6
3047,112FWFBIS10A,1.6
3047,112FWFBIS10B,2
3047,112FWFBIS10B,2
3044,112FWFCHE20A,2.35
3044,112WAFTRCC,2.5
3044,112FWFCHE20A,3.81
3031,112FWFCHE10A,0.9
3031,112WAFTRCC,1.2
3031,112FWFCHE10A,1.72
3024,112WAFTSFA,0.3
3024,112FWFMEL10A,0.3
3024,112FWFMEL10A,0.38
3024,112FWFMEL10A,0.38
3046,112WAFTMBA,2
3046,112FWFSEM10A,2.2
3046,112FWFSEM10A,2.6
3045,112WAFTMBC,2.9
3045,112WAFTMBC,2.9
3045,112FWFMCW20A,3.35
3045,112FWFMCW20A,3.35
3022,112WAFTLBA,0.5
3022,112WAFTLBA,0.5
3022,112FWFBRO10A,0.7
3022,112FWFBRO10A,0.9
3022,112FWFBRO10A,0.9
3055,112FWFBRU20A,59.5
3035,112WAFTUBA,0.55
3035,112WAFTUBA,0.55
3035,112FWFSAV10A,0.65
3035,112FWFSAV20A,0.9
3035,112FWFSAV20A,0.9
3035,112FWFSAV10A,1
3035,112FWFSAV10A,1
3035,112FWFTAV10A,1.05
3035,112FWFTAV10A,1.05
3041,112WAFTLBA,2.5
3041,112WAFTLBA,2.5
3041,112FWFAVN70A,3
3041,112FWFAVN70A,3.5
3041,112FWFAVN70A,3.5
3041,112FWFAVN60A,3.63
3041,112FWFAVN60A,3.63
3041,112FWFAVN60B,4.73
3041,112FWFAVN60B,4.73
3041,112FWFAVN60A,4.8
3041,112FWFAVN60C,5.44
3041,112FWFAVN60C,5.44
3041,112FWFAVN60D,5.6
3041,112FWFAVN60D,5.6
3049,112WAFTSFA,3.2
3049,112WAFTSFA,3.2
3049,112FWFSFR30A,3.4
3049,112FWFSFR30A,3.4
3049,112FWFSFR10A,3.6
3049,112FWFSFR10A,3.6
3049,112WAFTSFA,3.2
3049,112WAFTSFA,3.2
3049,112FWFSFR10A,3.6
3049,112FWFSFR30A,3.4
3049,112FWFSFR30A,3.4
3049,112FWFSFR10A,3.6
3050,112WAFTSFA,1.5
3050,112WAFTSFA,1.5
3050,112FWFMEL10A,1.75
3050,112FWFNUN10A,1.75
3050,112FWFMEL10A,1.75
3050,112FWFNUN10A,1.75
3058,112WAFTESR,0.8
3058,112WAFTESR,1
3058,112FWFBRU30A,1.2
3058,112FWFBRU30A,1.2
3057,112WAFTESR,1.9
3057,112FWFBRU30A,1.9
3057,112WAFTESR,2.16
3057,112FWFBRU30A,2.4
3057,112FWFBRU30B,3.1
3057,112FWFBRU30B,3.7
3061,112WAFTPM,3.6
3061,112WAFTPM,3.6
3061,112FWFEAS10A,4.13
3061,112FWFSAL10A,4.13
3061,112FWFEAS10A,4.13
3061,112FWFSAL10A,4.13
3064,112WAFTPM,5.75
3064,112WAFTPM,5.75
3064,112FWFCUR10A,6.18
3064,112FWFCUR10A,6.6
3064,112FWFEAS10A,7.1
3064,112FWFEAS10A,7.1
3064,112FWFSTA10A,8.3
3056,112WAFTESR,66.8
3056,112WAFTESR,66.8
3056,112FWFBRU10A,69
3056,112FWFBRU20A,69
3056,112FWFBRU20A,74.2
3056,112FWFBRU10A,74.2
3056,112FWFBRU10A,75.2
3056,112FWFBRU20A,75.2
3072,112FWFPAR20A,13.95
3073,112WAFTPM,7.45
3073,112WAFTPM,7.45
3070,112WAFTSES,59.4
3070,112WAFTSES,59.4
3070,112WAFTSES,59.5
3070,112WAFTSES,59.5
3070,112FWFYEO10A,59.59
3065,112WAFRYP,8.1
3065,112FWFPAR30A,8.1
3065,112WAFRYP,8.1
3065,112FWFPAR30A,8.35
3060,112WAFTNSA,0.94
3060,112WAFTNSA,1
3060,112FWFCON10A,1.25
3060,112FWFCON20A,1.3
3060,112FWFCON10A,1.55
3060,112FWFCON20A,1.79
3063,112FWFWRI20A,0.94
3063,112WAFTSES,1.1
3063,112FWFBAR10A,1.1
3063,112FWFWRI10A,1.1
3063,112WAFTSES,1.1
3063,112FWFWRI10A,1.55
3063,112FWFWRI10A,2.16
3063,112FWFBAR10A,2.34
3063,112FWFWRI20A,2.34
3078,112FWFCAM10A,0.6
3078,112WAFTSES,0.6
3078,112WAFTSES,0.6
3078,112FWFCAM10A,1.5
3081,112WAFRTC,1.4
3081,112FWFHAL10A,1.64
3081,112FWFHAL10A,2.1
3084,112WAFRTC,0.7
3084,112FWFHIL10A,1.4
3084,112FWFHIL10A,1.8
3092,112FWFALL10A,0.38
3092,112WAFTWSS,0.45
3092,112FWFALL10A,0.52
3100,113FWF2E1A,2
3100,113WAFTW12,1.8
3089,112FWFWAS10A,0.43
3089,112WAFTWSS,0.5
3089,112FWFWAS10A,0.65
3089,112FWFWAS10B,0.88
3089,112FWFWAS10B,1.1
3086,112WAFTWSS,0.5
3086,112FWFMON10A,0.6
3086,112FWFMON20A,0.6
3086,112FWFDON20A,0.8
3086,112FWFMON10A,1.2
3086,112FWFMON20B,1.3
3086,112FWFMON20A,1.4
3086,112FWFDON20A,1.8
3086,112FWFMON20B,2.1
3096,113WAFTW05,1.2
3096,113FWFMOLE02,1.3
3096,113FWFMOLE01,1.4
3096,113FWFMOLE02,1.6
3096,113FWFMOLE01,1.9
3082,112WAFRTC,0.9
3082,112WAFRTC,1.07
3082,112FWFTON30A,1.6
3082,112FWFTON30A,1.9
3082,112FWFTON30B,2.24
3082,112FWFTON30B,2.32
3090,112WAFTWSS,0.8
3090,112FWFDON20A,1.1
3090,112FWFMON20A,1.1
3090,112WAFTWSS,1.21
3090,112FWFMON20A,1.74
3090,112FWFDON20A,1.8
3090,112FWFDON20B,2.1
3090,112FWFDON20B,2.8
3087,112WAFTWSS,0.8
3087,112FWFDON10A,0.8
3087,112FWFDON10B,1.2
3087,112FWFDON10A,1.2
3087,112FWFDON20A,1.3
3087,112FWFDON10B,1.4
3087,112FWFDON20A,1.5
3077,112WAFTSSR,1.3
3077,112WAFTSSR,1.5
3077,112FWFISL10A,1.7
3077,112FWFISL10A,2
3077,112FWFISL10B,1.72
3077,112FWFISL10B,2.05
3083,112WAFRTC,1.3
3083,112FWFTON10A,1.3
3083,112FWFTON10A,1.65
3106,113WAFTW03,2.8
3106,113FWF2E1B,3.5
3106,113FWF2E1E,4
3106,113FWF2E1B,4
3106,113FWF2E1E,4.2
3075,112WAFTSSR,1.8
3075,112FWFPAR10A,1.8
3075,112FWFPAR20A,2.18
3075,112FWFPAR10A,2.21
3075,112FWFPAR20A,2.5
3079,112WAFRYP,2.9
3079,112WAFRYP,3
3079,112FWFYEO30C,4.3
3079,112FWFYEO30D,4.3
3103,113WABTW02,3.2
3103,113FWF2D0C,3.3
3076,112WAFTSSR,1.2
3076,112WAFTSSR,1.4
3076,112FWFISL10A,1.7
3076,112FWFISL10A,2.03
3076,112FWFISL10B,2.5
3076,112FWFISL10B,2.7
3091,112FWFHOR10A,0.65
3091,112WAFTWSS,0.8
3091,112FWFHOR10A,0.96
3099,113FWF2H0A,2.6
3099,113WAFTW05,2.5
3099,113FWF2H0A,3.3
3098,113WAFTW11,2.3
3098,113WAFTW12,2.3
3098,113FWF2E1C,2.5
3098,113FWF2E1C,3
3102,113WAFTW01,1
3102,113FWF2D6A,1.3
3102,113FWF2D6A,1.6
3107,113WAFTW03,0.59
3107,113FWFLANDKEY01,0.69
3107,113FWFLANDKEY01,1.2
3074,112WAFRYP,3.1
3074,112WAFRYP,3.1
3074,112FWFYEO20B,3.34
3074,112FWFYEO10A,3.44
3074,112FWFYEO20A,3.44
3074,112FWFYEO30C,3.7
3074,112FWFYEO30A,3.98
3074,112FWFYEO30D,3.98
3074,112FWFYEO20B,4.09
3074,112FWFYEO10A,4.19
3074,112FWFYEO20A,4.24
3074,112FWFYEO30A,4.24
3074,112FWFYEO30B,4.65
3074,112FWFYEO30B,4.65
3074,112FWFYEO30C,4.9
3074,112FWFYEO30D,4.9
3111,113WAFTW01,1.5
3111,113FWF2D1A,1.6
3122,113WAFTW12,1.6
3122,113FWF2D3A,2.5
3127,113WAFTW05,1.7
3110,113WAFTW05,1.1
3110,113FWFMOLE01,1.3
3110,113FWFMOLE01,1.7
3121,113WAFTW01,1.8
3121,113FWF2D1A,2
3121,113FWF2D1A,2.1
3124,113FWF2D0B,3.5
3124,113WAFTW01,3.2
3124,113FWF2D0B,3.6
3112,113WAFTW05,1.5
